;Alicja;Гольф;8383008;черный;4XL;54;;Женский;блуза;вискоза 97%, эластан 3%;Украина;0;180,5;361;;;;8383008(1).jpg,8383008(2).jpg; 
9;Alicja;Брюки;8383009;стрелка;XS;40;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;0;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
;Alicja;Брюки;8383009;стрелка;S;42;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;1;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
;Alicja;Брюки;8383009;стрелка;M;44;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;1;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
;Alicja;Брюки;8383009;стрелка;L;46;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;1;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
;Alicja;Брюки;8383009;стрелка;XL;48;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;1;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
;Alicja;Брюки;8383009;стрелка;2XL;50;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;1;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
;Alicja;Брюки;8383009;стрелка;3XL;52;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;0;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
;Alicja;Брюки;8383009;стрелка;4XL;54;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;0;316,35;632,7;;;;8383009(1).jpg,8383009(2).jpg,8383009(3).jpg; 
10;Alicja;Платье;8383010;синий и часики;XS;40;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
;Alicja;Платье;8383010;синий и часики;S;42;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
;Alicja;Платье;8383010;синий и часики;M;44;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
;Alicja;Платье;8383010;синий и часики;L;46;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
;Alicja;Платье;8383010;синий и часики;XL;48;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
;Alicja;Платье;8383010;синий и часики;2XL;50;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
;Alicja;Платье;8383010;синий и часики;3XL;52;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
;Alicja;Платье;8383010;синий и часики;4XL;54;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383010(1).jpg,8383010(2).jpg,8383010(3).jpg,8383010(4).jpg; 
11;Alicja;Туника-пончо;8383011;серый и полоска;XS;40;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
;Alicja;Туника-пончо;8383011;серый и полоска;S;42;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
;Alicja;Туника-пончо;8383011;серый и полоска;M;44;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
;Alicja;Туника-пончо;8383011;серый и полоска;L;46;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
;Alicja;Туника-пончо;8383011;серый и полоска;XL;48;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
;Alicja;Туника-пончо;8383011;серый и полоска;2XL;50;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
;Alicja;Туника-пончо;8383011;серый и полоска;3XL;52;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
;Alicja;Туника-пончо;8383011;серый и полоска;4XL;54;;Женский;туника;вискоза 97%, эластан 3%;Украина ;0;316,35;632,7;;;;8383011(1).jpg,8383011(2).jpg,8383011(3).jpg,8383011(4).jpg,8383011(5).jpg; 
12;Alicja;Платье;8383012;черный;XS;40;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
;Alicja;Платье;8383012;черный;S;42;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
;Alicja;Платье;8383012;черный;M;44;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
;Alicja;Платье;8383012;черный;L;46;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
;Alicja;Платье;8383012;черный;XL;48;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
;Alicja;Платье;8383012;черный;2XL;50;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
;Alicja;Платье;8383012;черный;3XL;52;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
;Alicja;Платье;8383012;черный;4XL;54;;Женский;платье;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;270,75;541,5;;;;8383012(1).jpg,8383012(2).jpg,8383012(3).jpg; 
13;Alicja;Туника;8383013;бирюзовый;XS;40;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина ;0;358,15;716,3;;;;8383013(1).jpg,8383013(2).jpg,8383013(3).jpg,8383013(4).jpg; 
;Alicja;Туника;8383013;бирюзовый;S;42;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина ;0;358,15;716,3;;;;8383013(1).jpg,8383013(2).jpg,8383013(3).jpg,8383013(4).jpg; 
;Alicja;Туника;8383013;бирюзовый;M;44;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина ;1;358,15;716,3;;;;8383013(1).jpg,8383013(2).jpg,8383013(3).jpg,8383013(4).jpg; 
;Alicja;Туника;8383013;бирюзовый;L;46;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина ;1;358,15;716,3;;;;8383013(1).jpg,8383013(2).jpg,8383013(3).jpg,8383013(4).jpg; 
